tempo,entidade,variavel,valor,cenario
11,linha_7-8,Ploss,9.545207e-06,6
12,linha_7-8,Ploss,5.6003787e-06,6
13,linha_7-8,Ploss,5.0658034e-05,6
14,linha_7-8,Ploss,4.6624736e-05,6
15,linha_7-8,Ploss,3.0777411e-05,6
16,linha_7-8,Ploss,1.0238257e-05,6
17,linha_7-8,Ploss,0.00010037425,6
18,linha_7-8,Ploss,-1.3877788e-17,6
19,linha_7-8,Ploss,0.0,6
20,linha_7-8,Ploss,-6.9388938999999995e-18,6
21,linha_7-8,Ploss,0.0,6
22,linha_7-8,Ploss,0.0,6
23,linha_7-8,Ploss,0.0,6
24,linha_7-8,Ploss,0.0,6
1,linha_8-9,Ploss,0.0,6
2,linha_8-9,Ploss,0.0,6
3,linha_8-9,Ploss,0.0,6
4,linha_8-9,Ploss,-6.9388938999999995e-18,6
5,linha_8-9,Ploss,0.0,6
6,linha_8-9,Ploss,0.0,6
7,linha_8-9,Ploss,0.0,6
8,linha_8-9,Ploss,0.0,6
9,linha_8-9,Ploss,0.0,6
10,linha_8-9,Ploss,8.4837881e-05,6
11,linha_8-9,Ploss,8.6304094e-05,6
12,linha_8-9,Ploss,0.0001012876,6
13,linha_8-9,Ploss,0.00014437796,6
14,linha_8-9,Ploss,0.00013682783,6
15,linha_8-9,Ploss,0.0001210298,6
16,linha_8-9,Ploss,0.00010445288,6
17,linha_8-9,Ploss,0.0,6
18,linha_8-9,Ploss,6.9388938999999995e-18,6
19,linha_8-9,Ploss,0.0,6
20,linha_8-9,Ploss,0.0,6
21,linha_8-9,Ploss,-6.9388938999999995e-18,6
22,linha_8-9,Ploss,0.0,6
23,linha_8-9,Ploss,0.0,6
24,linha_8-9,Ploss,0.0,6
1,linha_9-10,Ploss,0.0,6
2,linha_9-10,Ploss,0.0,6
3,linha_9-10,Ploss,0.0,6
4,linha_9-10,Ploss,0.0,6
5,linha_9-10,Ploss,0.0,6
6,linha_9-10,Ploss,0.0,6
7,linha_9-10,Ploss,0.0,6
8,linha_9-10,Ploss,0.0,6
9,linha_9-10,Ploss,0.0,6
10,linha_9-10,Ploss,0.00018074372,6
11,linha_9-10,Ploss,0.00018180887,6
12,linha_9-10,Ploss,0.00019659284,6
13,linha_9-10,Ploss,0.00023772376,6
14,linha_9-10,Ploss,0.00022667083,6
15,linha_9-10,Ploss,0.00021092189,6
16,linha_9-10,Ploss,0.00019829139,6
17,linha_9-10,Ploss,0.0,6
18,linha_9-10,Ploss,0.0,6
19,linha_9-10,Ploss,0.0,6
20,linha_9-10,Ploss,0.0,6
21,linha_9-10,Ploss,0.0,6
22,linha_9-10,Ploss,0.0,6
23,linha_9-10,Ploss,0.0,6
24,linha_9-10,Ploss,0.0,6
1,linha_10-11,Ploss,-6.9388938999999995e-18,6
2,linha_10-11,Ploss,0.0,6
3,linha_10-11,Ploss,6.9388938999999995e-18,6
4,linha_10-11,Ploss,-6.9388938999999995e-18,6
5,linha_10-11,Ploss,0.0,6
6,linha_10-11,Ploss,-6.9388938999999995e-18,6
7,linha_10-11,Ploss,0.0,6
8,linha_10-11,Ploss,0.0,6
9,linha_10-11,Ploss,0.0,6
10,linha_10-11,Ploss,0.0002762667,6
11,linha_10-11,Ploss,0.00027693239,6
12,linha_10-11,Ploss,0.00029151762,6
13,linha_10-11,Ploss,0.00033069692,6
14,linha_10-11,Ploss,0.00031615518,6
15,linha_10-11,Ploss,0.00030045514,6
16,linha_10-11,Ploss,0.00029175529,6
17,linha_10-11,Ploss,0.0,6
18,linha_10-11,Ploss,6.9388938999999995e-18,6
19,linha_10-11,Ploss,0.0,6
20,linha_10-11,Ploss,-6.9388938999999995e-18,6
21,linha_10-11,Ploss,-6.9388938999999995e-18,6
22,linha_10-11,Ploss,0.0,6
23,linha_10-11,Ploss,0.0,6
24,linha_10-11,Ploss,0.0,6
1,linha_11-12,Ploss,0.0,6
2,linha_11-12,Ploss,0.0,6
3,linha_11-12,Ploss,0.0,6
4,linha_11-12,Ploss,0.0,6
5,linha_11-12,Ploss,0.0,6
6,linha_11-12,Ploss,0.0,6
7,linha_11-12,Ploss,0.0,6
8,linha_11-12,Ploss,0.0,6
9,linha_11-12,Ploss,9.5499978e-05,6
10,linha_11-12,Ploss,0.00037140835,6
11,linha_11-12,Ploss,0.00037167617,6
12,linha_11-12,Ploss,0.00038606346,6
13,linha_11-12,Ploss,0.00046961886,6
14,linha_11-12,Ploss,0.00041578391,6
15,linha_11-12,Ploss,0.00038963097,6
16,linha_11-12,Ploss,0.00038484609,6
17,linha_11-12,Ploss,0.0,6
18,linha_11-12,Ploss,0.0,6
19,linha_11-12,Ploss,0.0,6
20,linha_11-12,Ploss,0.0,6
21,linha_11-12,Ploss,0.0,6
22,linha_11-12,Ploss,0.0,6
23,linha_11-12,Ploss,0.0,6
24,linha_11-12,Ploss,0.0,6
1,linha_12-13,Ploss,-6.9388938999999995e-18,6
2,linha_12-13,Ploss,0.0,6
3,linha_12-13,Ploss,6.9388938999999995e-18,6
4,linha_12-13,Ploss,-6.9388938999999995e-18,6
5,linha_12-13,Ploss,0.0,6
6,linha_12-13,Ploss,-6.9388938999999995e-18,6
7,linha_12-13,Ploss,0.0,6
8,linha_12-13,Ploss,7.04971e-05,6
9,linha_12-13,Ploss,0.00019363072,6
10,linha_12-13,Ploss,0.00059772126,6
11,linha_12-13,Ploss,0.00059733742,6
12,linha_12-13,Ploss,0.00063973856,6
13,linha_12-13,Ploss,0.00074466316,6
14,linha_12-13,Ploss,0.00068091372,6
15,linha_12-13,Ploss,0.00063441661,6
16,linha_12-13,Ploss,0.00063177057,6
17,linha_12-13,Ploss,0.00010037425,6
18,linha_12-13,Ploss,1.8052549e-05,6
19,linha_12-13,Ploss,0.0,6
20,linha_12-13,Ploss,-6.9388938999999995e-18,6
21,linha_12-13,Ploss,1.2753127e-05,6
22,linha_12-13,Ploss,1.2774053e-05,6
23,linha_12-13,Ploss,0.0,6
24,linha_12-13,Ploss,0.0,6
1,linha_13-14,Ploss,5.3223852e-05,6
2,linha_13-14,Ploss,4.5258156e-05,6
3,linha_13-14,Ploss,3.9481077e-05,6
4,linha_13-14,Ploss,3.6827865e-05,6
5,linha_13-14,Ploss,4.0414298e-05,6
6,linha_13-14,Ploss,7.2460798e-05,6
7,linha_13-14,Ploss,8.8649765e-05,6
8,linha_13-14,Ploss,0.00017227655,6
9,linha_13-14,Ploss,0.00029136972,6
10,linha_13-14,Ploss,0.00087817687,6
11,linha_13-14,Ploss,0.0008766167,6
12,linha_13-14,Ploss,0.00091809457,6
13,linha_13-14,Ploss,0.0010164266,6
14,linha_13-14,Ploss,0.00094288096,6
15,linha_13-14,Ploss,0.00089689673,6
16,linha_13-14,Ploss,0.00090587669,6
17,linha_13-14,Ploss,0.00020034781,6
18,linha_13-14,Ploss,0.00012496052,6
19,linha_13-14,Ploss,6.0844336e-05,6
20,linha_13-14,Ploss,6.8020107e-05,6
21,linha_13-14,Ploss,0.0001369118,6
22,linha_13-14,Ploss,0.00014127296,6
23,linha_13-14,Ploss,8.1434513e-05,6
24,linha_13-14,Ploss,3.5076891e-06,6
1,linha_14-15,Ploss,5.6467469e-05,6
2,linha_14-15,Ploss,4.8611417e-05,6
3,linha_14-15,Ploss,4.2913289e-05,6
4,linha_14-15,Ploss,4.0296617e-05,6
5,linha_14-15,Ploss,4.3833802e-05,6
6,linha_14-15,Ploss,5.4589697e-05,6
7,linha_14-15,Ploss,7.5842971e-06,6
8,linha_14-15,Ploss,7.657177799999999e-18,6
9,linha_14-15,Ploss,2.1294613e-05,6
10,linha_14-15,Ploss,0.0001053183,6
11,linha_14-15,Ploss,-4.689174399999999e-18,6
12,linha_14-15,Ploss,7.0401804e-05,6
13,linha_14-15,Ploss,9.3922156e-05,6
14,linha_14-15,Ploss,9.0389222e-05,6
15,linha_14-15,Ploss,2.1487524e-05,6
16,linha_14-15,Ploss,0.00011441797,6
17,linha_14-15,Ploss,6.3162213e-05,6
18,linha_14-15,Ploss,2.288084e-05,6
19,linha_14-15,Ploss,4.3230187e-05,6
20,linha_14-15,Ploss,7.143819e-05,6
21,linha_14-15,Ploss,0.00014009179,6
22,linha_14-15,Ploss,0.00014456528,6
23,linha_14-15,Ploss,8.5060523e-05,6
24,linha_14-15,Ploss,7.4358022e-06,6
1,linha_15-16,Ploss,0.00017143666,6
2,linha_15-16,Ploss,0.00016620977,6
3,linha_15-16,Ploss,0.00016241862,6
4,linha_15-16,Ploss,0.00016067767,6
5,linha_15-16,Ploss,0.00016303107,6
6,linha_15-16,Ploss,0.0001669067,6
7,linha_15-16,Ploss,0.00011157398,6
8,linha_15-16,Ploss,0.00010206088,6
9,linha_15-16,Ploss,7.7217363e-05,6
10,linha_15-16,Ploss,0.00020114238,6
11,linha_15-16,Ploss,9.5849301e-05,6
12,linha_15-16,Ploss,2.5307777e-05,6
13,linha_15-16,Ploss,0.0,6
14,linha_15-16,Ploss,0.0,6
15,linha_15-16,Ploss,6.8887726e-05,6
16,linha_15-16,Ploss,0.0002082167,6
17,linha_15-16,Ploss,3.7212039e-05,6
18,linha_15-16,Ploss,0.00012976954,6
19,linha_15-16,Ploss,0.00016262947,6
20,linha_15-16,Ploss,0.00019414602,6
21,linha_15-16,Ploss,0.00026374212,6
22,linha_15-16,Ploss,0.00027253808,6
23,linha_15-16,Ploss,0.00021642954,6
24,linha_15-16,Ploss,0.0001388143,6
1,linha_16-17,Ploss,0.00028594689,6
2,linha_16-17,Ploss,0.00028333868,6
3,linha_16-17,Ploss,0.00028144689,6
4,linha_16-17,Ploss,0.00028057816,6
5,linha_16-17,Ploss,0.00028175251,6
6,linha_16-17,Ploss,0.00027877534,6
7,linha_16-17,Ploss,0.00021514854,6
8,linha_16-17,Ploss,0.00020371433,6
9,linha_16-17,Ploss,0.00017542109,6
10,linha_16-17,Ploss,0.00029658393,6
11,linha_16-17,Ploss,0.00019131597,6
12,linha_16-17,Ploss,0.00012091633,6
13,linha_16-17,Ploss,9.3922156e-05,6
14,linha_16-17,Ploss,9.0389222e-05,6
15,linha_16-17,Ploss,0.00015898797,6
16,linha_16-17,Ploss,0.00030164099,6
17,linha_16-17,Ploss,0.00013743774,6
18,linha_16-17,Ploss,0.00023623154,6
19,linha_16-17,Ploss,0.0002815521,6
20,linha_16-17,Ploss,0.000316364,6
21,linha_16-17,Ploss,0.00038689884,6
22,linha_16-17,Ploss,0.0004,6
23,linha_16-17,Ploss,0.00034727414,6
24,linha_16-17,Ploss,0.00026966834,6
1,linha_17-18,Ploss,0.0004,6
2,linha_17-18,Ploss,0.0004,6
3,linha_17-18,Ploss,0.0004,6
4,linha_17-18,Ploss,0.0004,6
5,linha_17-18,Ploss,0.0004,6
6,linha_17-18,Ploss,0.00039019739,6
7,linha_17-18,Ploss,0.00031830962,6
8,linha_17-18,Ploss,0.00030496198,6
9,linha_17-18,Ploss,0.00027323278,6
10,linha_17-18,Ploss,0.00039164447,6
11,linha_17-18,Ploss,0.00028640154,6
12,linha_17-18,Ploss,0.00021614321,6
13,linha_17-18,Ploss,0.00018746937,6
14,linha_17-18,Ploss,0.00018041761,6
15,linha_17-18,Ploss,0.00024872854,6
16,linha_17-18,Ploss,0.00039469232,6
17,linha_17-18,Ploss,0.00023726334,6
18,linha_17-18,Ploss,0.00034226854,6
19,linha_17-18,Ploss,0.0004,6
20,linha_17-18,Ploss,0.00051382785,6
21,linha_17-18,Ploss,0.00072738482,6
22,linha_17-18,Ploss,0.00077934493,6
23,linha_17-18,Ploss,0.00063186358,6
24,linha_17-18,Ploss,0.0004,6
1,linha_18-19,Ploss,0.000442667,6
2,linha_18-19,Ploss,0.0005148662,6
3,linha_18-19,Ploss,0.00058713179,6
4,linha_18-19,Ploss,0.00065948793,6
5,linha_18-19,Ploss,0.00051472435,6
6,linha_18-19,Ploss,0.0004,6
7,linha_18-19,Ploss,0.0004,6
8,linha_18-19,Ploss,0.00035328652,6
9,linha_18-19,Ploss,0.00032500269,6
10,linha_18-19,Ploss,0.00015856294,6
11,linha_18-19,Ploss,0.00023976981,6
12,linha_18-19,Ploss,0.00028598405,6
13,linha_18-19,Ploss,0.00028064315,6
14,linha_18-19,Ploss,0.0002700866,6
15,linha_18-19,Ploss,0.00022951094,6
16,linha_18-19,Ploss,0.00014355117,6
17,linha_18-19,Ploss,0.00038496412,6
18,linha_18-19,Ploss,0.0004,6
19,linha_18-19,Ploss,0.00058714085,6
20,linha_18-19,Ploss,0.00076274056,6
21,linha_18-19,Ploss,0.00076637575,6
22,linha_18-19,Ploss,0.00085889249,6
23,linha_18-19,Ploss,0.0007887833,6
24,linha_18-19,Ploss,0.00073093561,6
1,linha_19-20,Ploss,0.00030028323,6
2,linha_19-20,Ploss,0.00032193433,6
3,linha_19-20,Ploss,0.00034432418,6
4,linha_19-20,Ploss,0.00036776749,6
5,linha_19-20,Ploss,0.0003203005,6
6,linha_19-20,Ploss,0.00028861723,6
7,linha_19-20,Ploss,0.00029716633,6
8,linha_19-20,Ploss,0.00025223256,6
9,linha_19-20,Ploss,0.00022739849,6
10,linha_19-20,Ploss,6.2568207e-05,6
11,linha_19-20,Ploss,0.00014449734,6
12,linha_19-20,Ploss,0.00019103709,6
13,linha_19-20,Ploss,0.00018746937,6
14,linha_19-20,Ploss,0.00018041761,6
15,linha_19-20,Ploss,0.00013969335,6
16,linha_19-20,Ploss,4.9493254e-05,6
17,linha_19-20,Ploss,0.00028573051,6
18,linha_19-20,Ploss,0.00029419439,6
19,linha_19-20,Ploss,0.00034443243,6
20,linha_19-20,Ploss,0.0004,6
21,linha_19-20,Ploss,0.0004,6
22,linha_19-20,Ploss,0.0004805079,6
23,linha_19-20,Ploss,0.0004,6
24,linha_19-20,Ploss,0.00038086447,6
1,linha_20-21,Ploss,0.00018583046,6
2,linha_20-21,Ploss,0.00020496012,6
3,linha_20-21,Ploss,0.00022554792,6
4,linha_20-21,Ploss,0.00024821645,6
5,linha_20-21,Ploss,0.00020173357,6
6,linha_20-21,Ploss,0.00017678805,6
7,linha_20-21,Ploss,0.00019392051,6
8,linha_20-21,Ploss,0.00015077357,6
9,linha_20-21,Ploss,0.0001294031,6
10,linha_20-21,Ploss,3.3676304e-05,6
11,linha_20-21,Ploss,4.8843022e-05,6
12,linha_20-21,Ploss,9.5709581e-05,6
13,linha_20-21,Ploss,9.3922156e-05,6
14,linha_20-21,Ploss,9.0389222e-05,6
15,linha_20-21,Ploss,4.9515765e-05,6
16,linha_20-21,Ploss,4.4762235e-05,6
17,linha_20-21,Ploss,0.00018609917,6
18,linha_20-21,Ploss,0.00018796471,6
19,linha_20-21,Ploss,0.00022576182,6
20,linha_20-21,Ploss,0.00027811723,6
21,linha_20-21,Ploss,0.00027689579,6
22,linha_20-21,Ploss,0.00029958916,6
23,linha_20-21,Ploss,0.00026936673,6
24,linha_20-21,Ploss,0.00025045611,6
1,linha_21-22,Ploss,7.0918961e-05,6
2,linha_21-22,Ploss,8.7517077e-05,6
3,linha_21-22,Ploss,0.00010629561,6
4,linha_21-22,Ploss,0.00012818626,6
5,linha_21-22,Ploss,8.2691416e-05,6
6,linha_21-22,Ploss,6.4510642e-05,6
7,linha_21-22,Ploss,9.0260869e-05,6
8,linha_21-22,Ploss,4.8907935e-05,6
9,linha_21-22,Ploss,3.1014934e-05,6
10,linha_21-22,Ploss,0.00012978638,6
11,linha_21-22,Ploss,4.700628e-05,6
12,linha_21-22,Ploss,0.0,6
13,linha_21-22,Ploss,0.0,6
14,linha_21-22,Ploss,0.0,6
15,linha_21-22,Ploss,4.0859485e-05,6
16,linha_21-22,Ploss,0.00013883903,6
17,linha_21-22,Ploss,8.6068502e-05,6
18,linha_21-22,Ploss,8.1309255e-05,6
19,linha_21-22,Ploss,0.00010661557,6
20,linha_21-22,Ploss,0.00015574596,6
21,linha_21-22,Ploss,0.00015329818,6
22,linha_21-22,Ploss,0.00017172479,6
23,linha_21-22,Ploss,0.00013820989,6
24,linha_21-22,Ploss,0.00011952507,6
1,linha_22-23,Ploss,-6.9388938999999995e-18,6
2,linha_22-23,Ploss,0.0,6
3,linha_22-23,Ploss,6.9388938999999995e-18,6
4,linha_22-23,Ploss,7.6749825e-06,6
5,linha_22-23,Ploss,0.0,6
6,linha_22-23,Ploss,-6.9388938999999995e-18,6
7,linha_22-23,Ploss,0.0,6
8,linha_22-23,Ploss,4.4892745999999994e-18,6
9,linha_22-23,Ploss,6.7497042e-05,6
10,linha_22-23,Ploss,0.00022551278,6
11,linha_22-23,Ploss,0.00014266793,6
12,linha_22-23,Ploss,9.5709581e-05,6
13,linha_22-23,Ploss,9.3922156e-05,6
14,linha_22-23,Ploss,9.0389222e-05,6
15,linha_22-23,Ploss,0.00013107162,6
16,linha_22-23,Ploss,0.00023254027,6
17,linha_22-23,Ploss,9.1729453e-06,6
18,linha_22-23,Ploss,6.9388938999999995e-18,6
19,linha_22-23,Ploss,0.0,6
20,linha_22-23,Ploss,3.2884221e-05,6
21,linha_22-23,Ploss,2.9205186e-05,6
22,linha_22-23,Ploss,4.3347933e-05,6
23,linha_22-23,Ploss,6.5273612e-06,6
24,linha_22-23,Ploss,0.0,6
1,linha_23-24,Ploss,0.0,6
2,linha_23-24,Ploss,0.0,6
3,linha_23-24,Ploss,0.0,6
4,linha_23-24,Ploss,0.0,6
5,linha_23-24,Ploss,0.0,6
6,linha_23-24,Ploss,0.0,6
7,linha_23-24,Ploss,0.0,6
8,linha_23-24,Ploss,1.8328163e-05,6
9,linha_23-24,Ploss,0.00016573957,6
10,linha_23-24,Ploss,0.00032085704,6
11,linha_23-24,Ploss,0.0002379477,6
12,linha_23-24,Ploss,0.00019103709,6
13,linha_23-24,Ploss,0.00018746937,6
14,linha_23-24,Ploss,0.00018041761,6
15,linha_23-24,Ploss,0.00022092363,6
16,linha_23-24,Ploss,0.00032586746,6
17,linha_23-24,Ploss,0.00010951058,6
18,linha_23-24,Ploss,0.0,6
19,linha_23-24,Ploss,0.0,6
20,linha_23-24,Ploss,0.0,6
21,linha_23-24,Ploss,0.0,6
22,linha_23-24,Ploss,0.0,6
23,linha_23-24,Ploss,0.0,6
24,linha_23-24,Ploss,0.0,6
1,linha_24-25,Ploss,0.00011519461,6
2,linha_24-25,Ploss,0.0,6
3,linha_24-25,Ploss,0.0,6
4,linha_24-25,Ploss,0.0,6
5,linha_24-25,Ploss,3.1609314e-05,6
6,linha_24-25,Ploss,2.3664329e-05,6
7,linha_24-25,Ploss,0.00010401996,6
8,linha_24-25,Ploss,0.00012031588,6
9,linha_24-25,Ploss,0.00026358991,6
10,linha_24-25,Ploss,0.00044727334,6
11,linha_24-25,Ploss,0.00033284711,6
12,linha_24-25,Ploss,0.00028598405,6
13,linha_24-25,Ploss,0.00028064315,6
14,linha_24-25,Ploss,0.0002700866,6
15,linha_24-25,Ploss,0.00031041695,6
16,linha_24-25,Ploss,0.00045624172,6
17,linha_24-25,Ploss,0.00020944766,6
18,linha_24-25,Ploss,6.638392e-05,6
19,linha_24-25,Ploss,0.0,6
20,linha_24-25,Ploss,1.9153315e-05,6
21,linha_24-25,Ploss,7.883934e-05,6
22,linha_24-25,Ploss,9.3192093e-05,6
23,linha_24-25,Ploss,1.8248085e-06,6
24,linha_24-25,Ploss,0.0,6
1,linha_25-26,Ploss,5.6867349e-05,6
2,linha_25-26,Ploss,0.0,6
3,linha_25-26,Ploss,0.0,6
4,linha_25-26,Ploss,0.0,6
5,linha_25-26,Ploss,6.4052173e-05,6
6,linha_25-26,Ploss,0.0,6
7,linha_25-26,Ploss,1.0632063e-06,6
8,linha_25-26,Ploss,0.00010206088,6
9,linha_25-26,Ploss,0.00013925478,6
10,linha_25-26,Ploss,0.00016757892,6
11,linha_25-26,Ploss,0.00019131597,6
12,linha_25-26,Ploss,0.00020794736,6
13,linha_25-26,Ploss,0.00021740879,6
14,linha_25-26,Ploss,0.0002146693,6
15,linha_25-26,Ploss,0.00019261597,6
16,linha_25-26,Ploss,0.00016466157,6
17,linha_25-26,Ploss,0.00013021466,6
18,linha_25-26,Ploss,6.5664176e-05,6
19,linha_25-26,Ploss,2.3452906e-05,6
20,linha_25-26,Ploss,2.2766475e-05,6
21,linha_25-26,Ploss,8.2251159e-05,6
22,linha_25-26,Ploss,9.6676356e-05,6
23,linha_25-26,Ploss,5.7686217e-06,6
24,linha_25-26,Ploss,0.0,6
1,linha_26-27,Ploss,5.8327262e-05,6
2,linha_26-27,Ploss,6.4961732e-05,6
3,linha_26-27,Ploss,7.5951873e-05,6
4,linha_26-27,Ploss,9.3160345e-05,6
5,linha_26-27,Ploss,5.5320082e-05,6
6,linha_26-27,Ploss,5.2169706e-05,6
7,linha_26-27,Ploss,3.6999136e-05,6
8,linha_26-27,Ploss,-1.0598076e-17,6
9,linha_26-27,Ploss,4.0906101e-05,6
10,linha_26-27,Ploss,7.1620323e-05,6
11,linha_26-27,Ploss,9.5849301e-05,6
12,linha_26-27,Ploss,0.00011268763,6
13,linha_26-27,Ploss,0.00012398157,6
14,linha_26-27,Ploss,0.0001247782,6
15,linha_26-27,Ploss,0.0001026505,6
16,linha_26-27,Ploss,7.0688266e-05,6
17,linha_26-27,Ploss,2.9960012e-05,6
18,linha_26-27,Ploss,4.1315864e-05,6
19,linha_26-27,Ploss,7.6591281e-05,6
20,linha_26-27,Ploss,0.00014566861,6
21,linha_26-27,Ploss,0.00020613239,6
22,linha_26-27,Ploss,0.00022484032,6
23,linha_26-27,Ploss,0.00013745418,6
24,linha_26-27,Ploss,4.9329908e-05,6
1,linha_27-28,Ploss,0.00017328903,6
2,linha_27-28,Ploss,0.00018249482,6
3,linha_27-28,Ploss,0.00019532532,6
4,linha_27-28,Ploss,0.00021333036,6
5,linha_27-28,Ploss,0.0001744715,6
6,linha_27-28,Ploss,0.00016449637,6
7,linha_27-28,Ploss,0.00014087139,6
8,linha_27-28,Ploss,9.5220701e-05,6
9,linha_27-28,Ploss,5.7605875e-05,6
10,linha_27-28,Ploss,2.4624188e-05,6
11,linha_27-28,Ploss,0.0,6
12,linha_27-28,Ploss,1.7046095e-05,6
13,linha_27-28,Ploss,3.0179893e-05,6
14,linha_27-28,Ploss,3.4526808e-05,6
15,linha_27-28,Ploss,1.2324451e-05,6
16,linha_27-28,Ploss,2.3567223e-05,6
17,linha_27-28,Ploss,7.0414239e-05,6
18,linha_27-28,Ploss,0.00014813097,6
19,linha_27-28,Ploss,0.00019585738,6
20,linha_27-28,Ploss,0.00026808011,6
21,linha_27-28,Ploss,0.00032951909,6
22,linha_27-28,Ploss,0.00035249266,6
23,linha_27-28,Ploss,0.00026861404,6
24,linha_27-28,Ploss,0.00018054117,6
1,linha_28-29,Ploss,0.00028779187,6
2,linha_28-29,Ploss,0.00029955871,6
3,linha_28-29,Ploss,0.00031422222,6
4,linha_28-29,Ploss,0.00033302066,6
5,linha_28-29,Ploss,0.00029314726,6
6,linha_28-29,Ploss,0.00027637463,6
7,linha_28-29,Ploss,0.00024432899,6
8,linha_28-29,Ploss,0.00019690146,6
9,linha_28-29,Ploss,0.00015588789,6
10,linha_28-29,Ploss,0.0001207704,6
11,linha_28-29,Ploss,9.5849301e-05,6
12,linha_28-29,Ploss,7.8663486e-05,6
13,linha_28-29,Ploss,6.3742263e-05,6
14,linha_28-29,Ploss,5.5862413e-05,6
15,linha_28-29,Ploss,7.8050799e-05,6
16,linha_28-29,Ploss,0.00011772863,6
17,linha_28-29,Ploss,0.0001705074,6
18,linha_28-29,Ploss,0.00025451967,6
19,linha_28-29,Ploss,0.00031464737,6
20,linha_28-29,Ploss,0.00039000294,6
21,linha_28-29,Ploss,0.00055661446,6
22,linha_28-29,Ploss,0.00063795628,6
23,linha_28-29,Ploss,0.00039925031,6
24,linha_28-29,Ploss,0.00031122863,6
1,linha_29-30,Ploss,0.00040549091,6
2,linha_29-30,Ploss,0.00044827314,6
3,linha_29-30,Ploss,0.00049754407,6
4,linha_29-30,Ploss,0.0005560764,6
5,linha_29-30,Ploss,0.00043391243,6
6,linha_29-30,Ploss,0.00038780627,6
7,linha_29-30,Ploss,0.00034737359,6
8,linha_29-30,Ploss,0.0002981763,6
9,linha_29-30,Ploss,0.00025377756,6
10,linha_29-30,Ploss,0.00021653279,6
11,linha_29-30,Ploss,0.00019131597,6
12,linha_29-30,Ploss,0.00017405904,6
13,linha_29-30,Ploss,0.00015740996,6
14,linha_29-30,Ploss,0.00014602863,6
15,linha_29-30,Ploss,0.00016811447,6
16,linha_29-30,Ploss,0.00021151415,6
17,linha_29-30,Ploss,0.00027020098,6
18,linha_29-30,Ploss,0.00036048366,6
19,linha_29-30,Ploss,0.00049849626,6
20,linha_29-30,Ploss,0.00073298788,6
21,linha_29-30,Ploss,0.00092112205,6
22,linha_29-30,Ploss,0.0010144628,6
23,linha_29-30,Ploss,0.00078655212,6
24,linha_29-30,Ploss,0.00052368937,6
1,linha_30-31,Ploss,0.00034420609,6
2,linha_30-31,Ploss,0.00035196844,6
3,linha_30-31,Ploss,0.00035759859,6
4,linha_30-31,Ploss,0.00036018405,6
5,linha_30-31,Ploss,0.00035668906,6
6,linha_30-31,Ploss,0.00033625886,6
7,linha_30-31,Ploss,0.00031081579,6
8,linha_30-31,Ploss,0.00030496198,6
9,linha_30-31,Ploss,0.00029435771,6
10,linha_30-31,Ploss,0.00028758244,6
11,linha_30-31,Ploss,0.00028640154,6
12,linha_30-31,Ploss,0.00028598405,6
13,linha_30-31,Ploss,0.00028064315,6
14,linha_30-31,Ploss,0.0002700866,6
15,linha_30-31,Ploss,0.00027004485,6
16,linha_30-31,Ploss,0.00028163916,6
17,linha_30-31,Ploss,0.00029992227,6
18,linha_30-31,Ploss,0.00031966063,6
19,linha_30-31,Ploss,0.00035728548,6
20,linha_30-31,Ploss,0.00036750803,6
21,linha_30-31,Ploss,0.00037114318,6
22,linha_30-31,Ploss,0.00038411223,6
23,linha_30-31,Ploss,0.0003935505,6
24,linha_30-31,Ploss,0.00039265289,6
1,linha_31-32,Ploss,0.00022992936,6
2,linha_31-32,Ploss,0.0002351146,6
3,linha_31-32,Ploss,0.00023887554,6
4,linha_31-32,Ploss,0.00024060263,6
5,linha_31-32,Ploss,0.00023826798,6
6,linha_31-32,Ploss,0.00022462062,6
7,linha_31-32,Ploss,0.00020762467,6
8,linha_31-32,Ploss,0.00020371433,6
9,linha_31-32,Ploss,0.00019663069,6
10,linha_31-32,Ploss,0.00019210481,6
11,linha_31-32,Ploss,0.00019131597,6
12,linha_31-32,Ploss,0.00019103709,6
13,linha_31-32,Ploss,0.00018746937,6
14,linha_31-32,Ploss,0.00018041761,6
15,linha_31-32,Ploss,0.00018038972,6
16,linha_31-32,Ploss,0.00018813471,6
17,linha_31-32,Ploss,0.00020034781,6
18,linha_31-32,Ploss,0.00021353301,6
19,linha_31-32,Ploss,0.00023866638,6
20,linha_31-32,Ploss,0.00024549504,6
21,linha_31-32,Ploss,0.00024792332,6
22,linha_31-32,Ploss,0.00025658663,6
23,linha_31-32,Ploss,0.00026289138,6
24,linha_31-32,Ploss,0.00026229178,6
1,linha_32-33,Ploss,0.00011519461,6
2,linha_32-33,Ploss,0.00011779242,6
3,linha_32-33,Ploss,0.00011967665,6
4,linha_32-33,Ploss,0.00012054192,6
5,linha_32-33,Ploss,0.00011937226,6
6,linha_32-33,Ploss,0.00011253493,6
7,linha_32-33,Ploss,0.00010401996,6
8,linha_32-33,Ploss,0.00010206088,6
9,linha_32-33,Ploss,9.8511976e-05,6
10,linha_32-33,Ploss,9.6244511e-05,6
11,linha_32-33,Ploss,9.5849301e-05,6
12,linha_32-33,Ploss,9.5709581e-05,6
13,linha_32-33,Ploss,9.3922156e-05,6
14,linha_32-33,Ploss,9.0389222e-05,6
15,linha_32-33,Ploss,9.037525e-05,6
